customer_id,churned,ltv_actual,monthly_charges,tenure_months,churn_probability,predicted_ltv,revenue_at_risk,risk_tier
CUST100133641,0,1084.93,92.19,65,0.0514,1069.25,54.97,low
CUST100153078,1,20.68,56.95,21,0.8388,86.61,72.65,high
CUST100117897,0,1308.18,96.96,29,0.056,1160.64,64.99,low
CUST100009490,1,20.13,36.65,17,0.2913,280.07,81.59,low
CUST100164795,1,29.51,86.89,28,0.4873,322.68,157.23,medium
CUST100061944,0,840.97,103.32,3,0.0994,909.93,90.47,low
CUST100065949,0,471.81,78.74,16,0.719,126.71,91.1,high
CUST100117481,1,76.92,93.91,21,0.9446,67.68,63.94,critical
CUST100196523,1,47.56,101.43,8,0.931,103.45,96.31,critical
CUST100183479,1,62.79,59.38,29,0.8289,71.46,59.23,high
CUST100115355,1,78.69,70.75,11,0.884,251.8,222.59,critical
CUST100023297,0,610.23,47.65,25,0.0497,545.93,27.12,low
CUST100105556,0,808.23,95.82,65,0.0644,1060.65,68.32,low
CUST100106919,0,1264.31,106.32,49,0.0468,1410.91,66.1,low
CUST100108820,1,22.59,86.11,15,0.7462,144.92,108.13,high
CUST100164665,0,991.06,111.16,54,0.0461,1494.29,68.86,low
CUST100070434,0,981.94,76.82,64,0.051,1073.68,54.79,low
CUST100189468,0,854.86,121.92,24,0.232,826.24,191.73,low
CUST100185874,0,1580.32,115.59,36,0.0715,1189.21,85.09,low
CUST100128766,0,585.55,61.44,4,0.0546,694.38,37.92,low
CUST100074390,0,480.17,34.75,39,0.052,469.29,24.38,low
CUST100113009,0,1217.22,82.02,1,0.0626,949.89,59.46,low
CUST100051358,1,89.0,82.23,66,0.1299,623.16,80.98,low
CUST100061435,0,742.51,49.44,54,0.0499,674.96,33.7,low
CUST100046084,0,602.22,93.19,52,0.0794,956.33,75.92,low
CUST100172196,0,769.69,82.27,55,0.0581,890.23,51.7,low
CUST100156611,0,897.62,59.53,63,0.0462,812.65,37.51,low
CUST100136711,1,73.4,65.99,17,0.2172,423.4,91.97,low
CUST100147068,1,99.88,94.25,46,0.7113,314.12,223.44,high
CUST100055663,0,1585.53,99.96,44,0.0468,1267.38,59.27,low
CUST100013205,1,134.19,95.08,20,0.9244,126.18,116.64,critical
CUST100010385,1,162.04,122.52,9,0.7312,445.37,325.64,high
CUST100086088,0,737.9,78.38,9,0.0728,775.71,56.44,low
CUST100042681,0,1668.51,101.52,62,0.0563,1097.21,61.74,low
CUST100192804,0,1033.46,110.25,61,0.0485,1390.21,67.49,low
CUST100062601,0,904.46,125.15,7,0.1117,1005.21,112.31,low
CUST100118964,0,1469.85,101.4,41,0.0822,1105.64,90.87,low
CUST100015733,1,63.61,49.6,2,0.8798,42.03,36.98,critical
CUST100056714,0,1043.55,89.94,18,0.0979,798.13,78.17,low
CUST100093714,0,463.83,51.77,51,0.4514,329.19,148.59,medium
CUST100036317,1,43.76,74.14,70,0.8319,153.11,127.36,high
CUST100068453,0,742.98,94.26,53,0.0545,1128.42,61.55,low
CUST100108086,0,1914.49,115.1,68,0.0564,1277.12,72.09,low
CUST100086238,1,80.65,92.19,33,0.8538,159.15,135.88,critical
CUST100170111,0,783.6,95.74,46,0.0707,957.41,67.72,low
CUST100031659,0,1681.37,122.51,8,0.0809,1179.97,95.48,low
CUST100095287,1,94.5,132.18,14,0.94,94.49,88.82,critical
CUST100143583,0,542.56,79.95,25,0.2512,427.21,107.32,low
CUST100175984,0,131.02,114.22,22,0.8994,71.56,64.36,critical
CUST100044930,1,50.69,70.84,7,0.1299,657.54,85.44,low
CUST100093707,0,1411.8,116.15,34,0.0564,1356.04,76.5,low
CUST100191726,0,334.34,35.92,22,0.1029,351.54,36.18,low
CUST100130783,0,1314.57,95.3,45,0.0724,959.99,69.47,low
CUST100189999,0,815.32,102.89,60,0.0489,1281.63,62.64,low
CUST100181943,1,71.24,106.44,30,0.9059,153.71,139.24,critical
CUST100069293,1,47.38,33.14,32,0.8709,62.0,54.0,critical
CUST100159691,0,1904.91,127.81,39,0.0495,1464.84,72.44,low
CUST100184002,0,2270.43,132.34,57,0.0477,1751.58,83.57,low
CUST100159690,0,816.15,99.79,61,0.0464,1343.83,62.4,low
CUST100042207,1,61.2,67.12,13,0.9031,74.62,67.39,critical
CUST100139495,0,194.79,65.46,27,0.7849,85.63,67.21,high
CUST100163419,0,526.49,116.92,19,0.7573,257.46,194.97,high
CUST100075907,0,661.74,50.57,27,0.0532,609.9,32.44,low
CUST100097147,0,1058.34,118.1,19,0.081,1151.75,93.24,low
CUST100056947,1,20.51,77.99,11,0.8378,103.12,86.4,high
CUST100041315,0,692.54,82.71,24,0.0472,1063.06,50.22,low
CUST100178658,1,136.1,111.8,33,0.9301,128.18,119.21,critical
CUST100191412,1,60.63,112.95,6,0.9278,58.43,54.21,critical
CUST100074091,0,1350.4,101.79,28,0.1332,825.76,110.02,low
CUST100159896,0,759.68,57.34,59,0.0511,679.39,34.72,low
CUST100025810,1,39.91,42.29,9,0.547,238.99,130.74,medium
CUST100042260,0,1182.72,78.24,26,0.0627,920.21,57.71,low
CUST100084064,0,649.26,45.57,61,0.0963,566.12,54.5,low
CUST100118902,0,793.73,46.53,36,0.0537,598.16,32.14,low
CUST100143530,0,799.08,116.83,2,0.0814,1140.98,92.91,low
CUST100127768,0,480.96,37.92,27,0.0524,423.2,22.19,low
CUST100143710,0,686.98,62.95,66,0.0494,764.65,37.75,low
CUST100157745,1,139.51,86.42,69,0.2652,304.97,80.87,low
CUST100099034,1,153.19,125.92,50,0.8415,259.57,218.42,high
CUST100103568,0,610.22,87.0,26,0.242,424.84,102.8,low
CUST100059094,1,102.94,75.93,21,0.2209,627.13,138.55,low
CUST100054056,1,40.01,99.19,18,0.356,677.2,241.07,medium
CUST100156865,0,567.47,42.03,33,0.0771,355.2,27.38,low
CUST100110625,0,422.71,51.45,63,0.0895,408.17,36.52,low
CUST100160865,0,991.61,94.58,29,0.0544,1061.05,57.72,low
CUST100079606,0,1036.2,88.06,44,0.0654,991.97,64.86,low
CUST100196358,1,142.86,106.11,32,0.2557,671.5,171.73,low
CUST100035676,0,569.26,58.03,33,0.0589,700.16,41.26,low
CUST100148655,0,541.35,59.13,63,0.483,221.86,107.15,medium
CUST100067319,1,109.98,92.01,31,0.889,182.6,162.33,critical
CUST100105521,0,1101.67,117.63,67,0.0496,1466.28,72.68,low
CUST100039828,0,769.32,91.23,48,0.0462,1145.76,52.99,low
CUST100192387,0,849.87,105.36,13,0.0496,1211.5,60.1,low
CUST100156317,1,121.52,77.51,12,0.2517,435.99,109.73,low
CUST100119355,0,896.67,81.25,53,0.1148,812.49,93.28,low
CUST100085403,0,481.64,60.53,42,0.0488,724.79,35.35,low
CUST100198476,0,901.26,99.16,55,0.2425,449.44,108.98,low
CUST100007268,0,236.44,23.98,35,0.0501,342.95,17.19,low
CUST100142545,0,550.23,116.51,66,0.2909,707.46,205.82,low
CUST100109249,0,409.23,119.35,36,0.5078,865.02,439.27,medium
CUST100141166,0,963.85,121.0,44,0.0588,1262.37,74.22,low
CUST100117276,0,313.97,60.36,36,0.5208,117.08,60.98,medium
CUST100065573,0,856.11,91.61,26,0.3748,476.24,178.51,medium
CUST100019705,0,869.76,110.05,26,0.0843,1055.56,88.93,low
CUST100072679,0,623.12,57.73,44,0.1059,553.48,58.62,low
CUST100157239,0,1590.93,100.95,55,0.0507,1193.68,60.57,low
CUST100033923,0,523.73,87.06,50,0.2524,603.77,152.42,low
CUST100178510,1,51.26,84.6,43,0.0769,906.91,69.73,low
CUST100095953,0,865.6,94.68,72,0.0679,999.25,67.82,low
CUST100194712,0,923.45,84.0,52,0.0567,966.37,54.84,low
CUST100098808,0,507.81,64.84,24,0.0667,735.2,49.02,low
CUST100015410,0,204.92,97.29,56,0.792,255.46,202.33,high
CUST100143372,0,1625.71,102.34,44,0.0464,1355.35,62.93,low
CUST100129874,1,96.05,119.13,43,0.3221,667.0,214.86,medium
CUST100074943,1,69.07,80.58,19,0.654,230.17,150.53,high
CUST100112577,0,868.9,81.72,67,0.0472,1005.81,47.49,low
CUST100113462,0,716.58,74.29,41,0.2052,584.68,119.97,low
CUST100094744,0,1494.95,98.36,38,0.0483,1279.09,61.74,low
CUST100012138,0,533.32,90.07,43,0.6387,351.59,224.56,high
CUST100072479,1,30.72,94.19,34,0.799,137.12,109.56,high
CUST100006100,1,86.07,88.43,15,0.8509,101.92,86.73,critical
CUST100021321,0,1125.38,64.65,10,0.047,929.79,43.69,low
CUST100138065,0,914.95,94.2,11,0.0883,979.01,86.48,low
CUST100040630,1,73.99,98.41,60,0.9023,124.67,112.49,critical
CUST100059494,1,76.96,89.06,41,0.805,235.1,189.26,high
CUST100025921,0,646.54,91.61,11,0.4132,367.6,151.91,medium
CUST100098363,0,668.02,65.39,41,0.1683,449.41,75.61,low
CUST100142443,0,624.76,120.88,55,0.1933,738.29,142.7,low
CUST100019333,0,1310.29,82.02,70,0.0526,1076.67,56.67,low
CUST100175418,0,1398.59,115.74,61,0.0462,1521.69,70.32,low
CUST100023610,1,128.9,91.94,23,0.2745,512.49,140.67,low
CUST100090128,1,132.27,113.16,19,0.625,405.23,253.29,high
CUST100040913,0,631.9,64.95,66,0.0473,796.0,37.61,low
CUST100120545,0,1153.54,99.18,29,0.192,488.99,93.89,low
CUST100044054,0,664.86,68.59,56,0.0471,879.68,41.44,low
CUST100098788,1,27.78,82.45,12,0.5382,271.34,146.02,medium
CUST100068476,0,1492.26,114.32,13,0.056,1281.35,71.77,low
CUST100197370,0,1595.45,93.81,50,0.0533,1118.1,59.54,low
CUST100128239,0,1705.65,120.68,71,0.0472,1562.23,73.68,low
CUST100131550,0,707.28,68.8,27,0.1509,411.48,62.11,low
CUST100185252,1,71.48,87.69,41,0.3451,462.79,159.7,medium
CUST100094986,0,1156.01,87.24,5,0.0483,1093.39,52.83,low
CUST100161659,1,70.66,78.07,65,0.0483,1052.27,50.79,low
CUST100083213,1,126.07,107.05,6,0.814,232.78,189.48,high
CUST100016704,1,33.72,89.37,53,0.845,174.13,147.14,high
CUST100017256,0,1408.88,114.73,19,0.0607,1174.65,71.34,low
CUST100024528,0,951.74,121.33,28,0.0503,1351.86,67.99,low
CUST100026156,1,29.19,96.32,67,0.9171,81.32,74.58,critical
CUST100189778,1,41.43,84.19,13,0.4653,313.12,145.69,medium
CUST100156530,0,570.27,67.92,23,0.0954,659.74,62.94,low
CUST100067937,0,817.32,94.82,44,0.046,1268.38,58.37,low
CUST100146019,0,902.66,69.83,46,0.047,900.21,42.35,low
CUST100196796,1,142.12,85.47,24,0.732,214.62,157.09,high
CUST100189206,0,703.55,43.65,35,0.0489,533.61,26.07,low
CUST100110662,0,740.71,82.18,40,0.2553,586.48,149.76,low
CUST100005360,0,654.43,52.57,48,0.0472,706.65,33.38,low
CUST100183233,1,36.33,105.07,2,0.9398,52.68,49.5,critical
CUST100045110,0,962.61,70.9,62,0.074,664.92,49.19,low
CUST100145688,0,1463.76,99.46,59,0.0481,1264.95,60.88,low
CUST100024414,0,109.83,37.63,1,0.8644,36.97,31.95,critical
CUST100021247,0,1574.96,111.72,42,0.0508,1365.03,69.34,low
CUST100198279,1,36.49,104.29,23,0.7497,292.31,219.14,high
CUST100030855,0,986.07,63.28,52,0.0864,658.3,56.87,low
CUST100129602,0,1035.16,95.46,48,0.0901,919.62,82.84,low
CUST100024470,0,590.51,87.7,58,0.0919,889.8,81.73,low
CUST100195849,0,256.9,46.29,60,0.4793,164.19,78.69,medium
CUST100126923,0,869.87,78.17,24,0.2138,461.57,98.69,low
CUST100152004,0,1206.84,114.85,72,0.1569,794.37,124.61,low
CUST100148222,1,88.38,65.7,45,0.8783,86.72,76.17,critical
CUST100047292,0,278.18,97.72,20,0.8163,129.72,105.89,high
CUST100147918,0,1209.12,114.27,53,0.0673,1205.08,81.1,low
CUST100055416,0,621.13,66.66,45,0.1631,459.43,74.92,low
CUST100160903,0,1071.11,121.82,69,0.0467,1647.06,76.99,low
CUST100066717,0,515.34,52.6,39,0.0517,617.51,31.93,low
CUST100184443,0,768.22,108.75,60,0.1183,951.51,112.52,low
CUST100007893,1,26.7,98.78,16,0.9427,0.0,0.0,critical
CUST100061269,0,1015.26,121.81,32,0.0481,1495.97,71.99,low
CUST100137562,1,27.18,102.64,34,0.3188,828.93,264.25,medium
CUST100124647,1,135.87,111.21,39,0.8272,260.12,215.17,high
CUST100180485,0,1087.74,86.54,30,0.1038,838.66,87.09,low
CUST100145784,0,483.26,65.58,39,0.108,510.97,55.21,low
CUST100182399,0,1151.84,90.94,55,0.0789,737.92,58.2,low
CUST100006027,0,1091.22,84.8,51,0.0706,919.79,64.9,low
CUST100087253,0,889.78,96.05,41,0.0463,1266.76,58.63,low
CUST100088832,1,40.5,128.3,37,0.9413,44.2,41.61,critical
CUST100197764,0,1229.95,90.21,49,0.049,1133.24,55.56,low
CUST100081280,0,681.99,92.68,55,0.1095,905.49,99.14,low
CUST100154045,0,1757.76,121.35,46,0.0475,1659.66,78.8,low
CUST100133834,0,962.41,69.5,53,0.0464,891.47,41.4,low
CUST100087358,0,894.08,66.88,36,0.0465,839.59,39.02,low
CUST100131961,0,2167.5,128.26,57,0.0595,1473.09,87.66,low
CUST100142983,1,70.31,60.07,14,0.93,68.06,63.3,critical
CUST100001783,0,1003.26,68.34,69,0.0462,922.95,42.65,low
CUST100080662,1,126.62,93.57,12,0.1709,608.79,104.02,low
CUST100000896,0,426.83,53.71,37,0.373,229.17,85.48,medium
CUST100022964,0,1144.09,83.21,28,0.0542,1069.28,57.99,low
CUST100133901,0,823.71,98.91,51,0.0599,1061.12,63.51,low
CUST100050215,0,1686.61,114.02,72,0.0502,1342.18,67.33,low
CUST100156313,1,85.92,86.1,42,0.4059,410.85,166.77,medium
CUST100138903,0,861.62,78.03,69,0.046,998.61,45.89,low
CUST100067928,0,555.23,78.82,27,0.0834,735.57,61.36,low
CUST100071664,0,1591.01,115.04,2,0.0872,1115.76,97.32,low
CUST100102179,0,1252.37,102.0,28,0.1273,851.37,108.38,low
CUST100115629,1,38.57,109.18,41,0.343,696.66,238.98,medium
CUST100094179,0,1168.0,82.22,53,0.0467,1008.73,47.12,low
CUST100176366,1,24.93,85.21,37,0.8889,139.28,123.81,critical
CUST100113905,0,1250.07,117.11,41,0.0486,1459.13,70.98,low
CUST100075764,0,700.7,69.72,68,0.0802,685.12,54.98,low
CUST100105597,0,393.59,68.4,1,0.3294,326.31,107.48,medium
CUST100094171,1,146.42,88.59,4,0.9476,108.42,102.74,critical
CUST100064260,0,621.52,80.83,1,0.0706,789.37,55.7,low
CUST100045297,1,55.59,45.16,17,0.8758,52.13,45.66,critical
CUST100073848,0,1522.82,111.83,32,0.0537,1270.27,68.19,low
CUST100064788,0,374.58,51.35,42,0.2367,321.71,76.14,low
CUST100035436,0,1610.84,124.14,62,0.0616,1291.06,79.52,low
CUST100175499,0,734.34,103.29,44,0.1925,716.26,137.87,low
CUST100123407,0,148.55,92.35,13,0.7184,159.48,114.56,high
CUST100152445,1,43.05,94.01,46,0.4728,499.25,236.04,medium
CUST100028943,0,917.99,89.27,2,0.2092,530.52,110.99,low
CUST100097800,1,106.65,75.67,35,0.893,113.65,101.49,critical
CUST100000150,0,1243.43,111.26,62,0.141,858.72,121.11,low
CUST100197741,1,78.4,82.77,17,0.3346,471.62,157.81,medium
CUST100081340,1,57.73,75.65,16,0.9338,31.53,29.44,critical
CUST100195744,1,24.15,111.78,16,0.0977,879.91,85.99,low
CUST100058071,0,662.9,48.38,32,0.0529,573.97,30.36,low
CUST100140342,0,1027.02,112.36,40,0.2738,610.82,167.21,low
CUST100190689,0,1121.96,107.45,55,0.0951,1008.77,95.95,low
CUST100068788,0,232.37,91.23,1,0.793,211.25,167.52,high
CUST100152991,0,1360.39,88.98,70,0.051,1079.93,55.02,low
CUST100195153,1,34.51,106.68,29,0.8745,173.2,151.46,critical
CUST100199151,0,1049.99,127.41,49,0.2572,841.8,216.53,low
CUST100127477,1,85.08,75.92,9,0.9441,87.08,82.21,critical
CUST100143280,0,759.2,99.41,38,0.0484,1271.89,61.62,low
CUST100018071,1,83.21,84.73,21,0.1206,666.91,80.42,low
CUST100009978,0,829.6,76.52,19,0.0642,785.51,50.42,low
CUST100157448,1,140.02,104.67,65,0.832,308.69,256.83,high
CUST100050407,1,84.85,93.0,45,0.8182,209.29,171.24,high
CUST100161853,1,40.19,72.37,51,0.9364,40.09,37.54,critical
CUST100176817,0,521.69,67.6,33,0.3367,265.23,89.3,medium
CUST100155805,0,571.01,99.15,4,0.4023,381.56,153.49,medium
CUST100004235,1,65.3,109.99,3,0.9378,91.95,86.23,critical
CUST100081057,0,957.57,61.08,72,0.0468,752.24,35.23,low
CUST100088170,1,45.23,39.29,50,0.1995,307.15,61.29,low
CUST100195139,0,1713.07,106.13,36,0.0569,1242.96,70.75,low
CUST100130045,0,898.67,69.6,72,0.0461,899.26,41.42,low
CUST100109420,0,1770.13,105.54,31,0.0571,1255.38,71.71,low
CUST100075343,0,904.97,104.29,43,0.3631,453.67,164.71,medium
CUST100175415,0,736.23,91.94,37,0.0466,1264.29,58.88,low
CUST100089326,0,299.07,33.95,10,0.2188,306.08,66.96,low
CUST100147558,0,2019.78,127.92,51,0.0491,1490.13,73.16,low
CUST100045450,1,34.17,69.47,41,0.7771,278.58,216.48,high
CUST100145142,0,1219.19,114.62,67,0.0855,904.25,77.28,low
CUST100036708,0,1584.92,104.51,66,0.0517,1319.82,68.22,low
CUST100113710,0,287.96,65.11,19,0.649,163.06,105.83,high
CUST100184265,0,1321.87,78.25,59,0.046,993.62,45.67,low
CUST100068778,0,1458.65,129.7,65,0.0473,1702.56,80.58,low
CUST100006948,1,151.48,98.29,28,0.3089,528.23,163.16,medium
CUST100074712,0,1294.73,113.55,37,0.0493,1439.8,70.95,low
CUST100051813,0,1514.24,95.95,10,0.0841,1003.37,84.34,low
CUST100184793,0,683.8,40.1,60,0.0486,523.54,25.42,low
CUST100074615,0,783.01,67.9,55,0.0461,860.9,39.67,low
CUST100093842,1,100.19,96.59,1,0.9446,99.75,94.22,critical
CUST100033100,0,655.83,90.72,41,0.1879,756.23,142.08,low
CUST100078647,0,702.87,100.07,70,0.1439,682.01,98.11,low
CUST100143069,0,34.51,68.37,11,0.932,68.36,63.72,critical
CUST100157052,0,1012.35,87.29,19,0.0505,1038.68,52.41,low
CUST100130847,0,873.66,53.74,39,0.0482,688.34,33.2,low
CUST100057926,1,85.75,127.1,29,0.5557,693.32,385.28,medium
CUST100018795,0,521.72,62.3,63,0.0558,773.39,43.19,low
CUST100076631,0,575.03,42.38,40,0.0478,500.34,23.93,low
CUST100147679,0,1174.59,117.11,47,0.0984,982.74,96.7,low
CUST100183760,1,22.67,86.77,44,0.9192,106.96,98.31,critical
CUST100111034,0,827.95,117.17,62,0.0743,1084.91,80.57,low
CUST100145594,0,746.75,59.44,62,0.0464,782.93,36.32,low
CUST100168987,0,1343.69,109.99,28,0.0565,1314.82,74.32,low
CUST100171049,1,35.86,86.83,28,0.6609,186.24,123.08,high
CUST100030400,1,91.38,130.26,20,0.9435,8.88,8.38,critical
CUST100110436,0,487.9,53.22,36,0.0987,474.24,46.78,low
CUST100185743,1,13.41,46.77,6,0.9463,31.1,29.43,critical
CUST100140524,0,1027.84,98.0,41,0.0603,1173.84,70.81,low
CUST100189521,0,296.35,83.26,1,0.6263,304.13,190.49,high
CUST100148694,1,86.24,73.04,18,0.9364,62.97,58.97,critical
CUST100158442,0,887.43,81.64,49,0.0477,1012.2,48.29,low
CUST100114982,0,910.15,76.59,58,0.0493,1007.32,49.63,low
CUST100144273,1,123.54,107.04,12,0.9149,114.73,104.97,critical
CUST100136272,0,1292.85,119.56,52,0.1266,999.36,126.53,low
CUST100135607,0,531.71,68.91,4,0.0851,684.44,58.27,low
CUST100100501,1,112.5,76.72,71,0.6086,132.04,80.36,high
CUST100109236,1,95.32,91.37,36,0.3314,522.57,173.17,medium
CUST100120947,0,160.31,71.26,18,0.7679,114.33,87.8,high
CUST100095894,0,437.55,108.09,20,0.6275,595.22,373.48,high
CUST100071637,0,487.43,59.2,56,0.0567,684.12,38.81,low
CUST100139462,0,916.69,85.84,26,0.0492,1086.85,53.47,low
CUST100157320,0,1035.07,127.21,24,0.0648,1291.25,83.72,low
CUST100072075,0,915.1,113.8,67,0.0768,1011.61,77.74,low
CUST100189893,0,1018.26,60.47,55,0.0554,681.01,37.7,low
CUST100071289,0,660.53,57.08,45,0.0495,690.69,34.2,low
CUST100094535,0,791.2,111.11,70,0.1625,815.67,132.52,low
CUST100018763,0,459.99,57.82,31,0.0827,572.63,47.33,low
CUST100126300,0,1104.71,86.86,61,0.051,1178.99,60.14,low
CUST100064794,1,78.44,129.04,41,0.7606,572.81,435.65,high
CUST100090169,0,1497.88,122.83,67,0.0473,1536.54,72.71,low
CUST100087529,0,833.14,50.32,70,0.0518,764.2,39.6,low
CUST100001629,0,736.19,64.63,10,0.2116,489.85,103.64,low
CUST100045449,0,437.02,40.1,70,0.0979,352.01,34.46,low
CUST100130609,0,1513.71,94.42,40,0.0691,1030.5,71.18,low
CUST100171345,0,1176.06,87.37,71,0.0463,1139.56,52.81,low
CUST100052824,0,883.08,90.8,66,0.0465,1173.59,54.55,low
CUST100102608,0,845.44,93.02,31,0.0625,1014.7,63.46,low
CUST100059909,0,814.71,103.95,66,0.0644,1031.73,66.44,low
CUST100111146,0,821.88,55.99,28,0.0653,640.5,41.81,low
CUST100003193,0,1624.92,120.2,14,0.0684,1053.4,72.06,low
CUST100055098,0,330.01,28.28,7,0.0532,310.21,16.5,low
CUST100123147,0,798.02,54.19,56,0.0526,651.18,34.27,low
CUST100165165,0,574.76,100.62,70,0.2668,683.84,182.43,low
CUST100058497,0,878.42,111.16,56,0.0613,1351.51,82.88,low
CUST100042460,0,678.3,60.75,28,0.0552,702.01,38.74,low
CUST100081445,0,1345.35,105.15,35,0.0487,1287.45,62.74,low
CUST100135790,1,122.2,80.87,11,0.6903,202.38,139.7,high
CUST100038691,0,1353.41,97.79,32,0.0618,1128.76,69.71,low
CUST100135506,1,90.55,93.7,35,0.2074,635.16,131.75,low
CUST100130670,0,574.69,78.62,27,0.1633,510.65,83.37,low
CUST100054629,0,537.36,42.89,71,0.0466,564.98,26.32,low
CUST100014005,1,99.79,108.3,44,0.9167,89.73,82.25,critical
CUST100101594,0,897.61,71.44,39,0.0478,891.67,42.62,low
CUST100120266,1,97.73,105.66,22,0.2829,909.29,257.21,low
CUST100147168,1,41.27,55.98,70,0.0793,638.54,50.62,low
CUST100014688,0,507.88,81.4,26,0.1364,661.58,90.22,low
CUST100014214,0,1497.77,108.07,71,0.0512,1344.72,68.82,low
CUST100137545,0,1588.6,127.95,62,0.0691,1298.36,89.77,low
CUST100174683,1,53.15,112.48,54,0.9165,71.25,65.31,critical
CUST100184103,0,770.79,72.89,38,0.0468,922.47,43.21,low
CUST100133683,1,24.26,83.88,32,0.8106,183.04,148.38,high
CUST100006492,1,82.29,85.23,22,0.6445,154.32,99.46,high
CUST100196257,0,67.14,56.54,13,0.895,46.84,41.92,critical
CUST100177766,1,41.18,85.4,29,0.1084,711.03,77.05,low
CUST100131717,0,538.14,101.4,12,0.4785,443.57,212.26,medium
CUST100171319,1,133.59,80.14,8,0.928,85.11,78.99,critical
CUST100078444,0,738.15,89.37,32,0.079,937.12,74.05,low
CUST100179163,0,1640.74,113.78,53,0.0481,1345.84,64.7,low
CUST100146443,0,858.18,79.97,66,0.0482,1124.53,54.18,low
CUST100055044,0,575.76,55.81,50,0.0477,716.03,34.16,low
CUST100129288,1,41.28,99.42,42,0.3756,494.77,185.83,medium
CUST100072763,0,618.12,81.31,5,0.0837,785.21,65.69,low
CUST100086072,1,22.39,55.43,42,0.8265,81.5,67.36,high
CUST100185184,1,144.72,105.24,24,0.9061,113.06,102.45,critical
CUST100006236,0,1020.48,94.86,59,0.0815,1003.82,81.76,low
CUST100117016,1,131.95,104.09,8,0.9436,87.55,82.61,critical
CUST100017274,0,1013.3,107.66,54,0.5683,545.19,309.86,medium
CUST100148236,0,878.92,97.37,45,0.0491,1285.04,63.04,low
CUST100141016,0,660.38,65.4,63,0.0461,777.68,35.83,low
CUST100046746,1,28.45,88.49,33,0.32,541.71,173.34,medium
CUST100082408,1,48.84,44.87,66,0.8082,84.1,67.96,high
CUST100161335,0,562.85,50.99,45,0.057,575.31,32.79,low
CUST100073246,0,644.49,69.91,21,0.2063,589.9,121.68,low
CUST100135764,0,453.29,31.59,9,0.0469,467.48,21.93,low
CUST100182837,0,467.01,60.77,46,0.2033,383.59,77.99,low
CUST100112186,0,472.61,92.89,8,0.1892,559.15,105.81,low
CUST100180014,0,1385.23,107.65,58,0.0891,928.77,82.72,low
CUST100157919,0,511.74,53.93,45,0.0497,723.35,35.99,low
CUST100095538,0,1377.58,88.11,66,0.0469,1115.58,52.27,low
CUST100130658,0,374.66,121.29,14,0.7945,300.88,239.04,high
CUST100083407,1,76.98,127.92,21,0.0921,1256.2,115.64,low
CUST100054129,1,149.1,92.95,64,0.7309,431.5,315.37,high
CUST100196179,0,826.81,97.57,67,0.0479,1222.01,58.48,low
CUST100085178,1,173.46,109.06,8,0.6988,602.92,421.29,high
CUST100018627,0,904.84,84.91,42,0.0483,1073.2,51.86,low
CUST100162206,0,212.13,59.61,18,0.7367,105.01,77.36,high
CUST100049257,0,895.55,130.92,45,0.5889,666.97,392.75,medium
CUST100077204,0,1644.17,119.66,7,0.0593,1292.48,76.7,low
CUST100108492,1,29.87,102.48,51,0.4255,373.4,158.89,medium
CUST100136820,0,973.99,110.48,70,0.1066,911.17,97.15,low
CUST100152286,0,384.48,92.21,17,0.7155,397.51,284.43,high
CUST100013912,0,1883.58,122.33,20,0.0754,1258.04,94.89,low
CUST100147671,1,128.94,77.65,49,0.5421,334.13,181.14,medium
CUST100027783,0,823.07,67.83,65,0.0544,819.93,44.56,low
CUST100105410,0,1484.59,98.93,66,0.054,1160.72,62.64,low
CUST100125216,0,1020.47,106.85,20,0.2962,778.57,230.59,low
CUST100177788,1,148.93,123.01,51,0.0914,1087.06,99.41,low
CUST100025912,0,693.77,49.23,9,0.0469,616.43,28.92,low
CUST100164245,1,57.59,87.91,12,0.0635,925.84,58.82,low
CUST100091005,0,1447.71,93.1,71,0.0462,1195.16,55.26,low
CUST100198487,1,33.84,98.58,65,0.9144,120.21,109.92,critical
CUST100091986,0,1068.98,99.15,32,0.0514,1193.3,61.36,low
CUST100076413,1,130.16,98.68,12,0.7404,178.15,131.9,high
CUST100181280,0,970.32,65.75,39,0.0963,640.35,61.69,low
CUST100029097,1,77.26,49.41,7,0.6568,99.85,65.58,high
CUST100122620,0,342.87,31.35,50,0.0545,344.63,18.79,low
CUST100094370,1,111.61,105.1,25,0.6736,174.95,117.84,high
CUST100041653,0,630.42,47.93,57,0.1036,465.4,48.23,low
CUST100165210,1,39.47,72.79,34,0.0558,935.72,52.25,low
CUST100144577,0,1210.13,103.62,39,0.0587,1208.44,70.94,low
CUST100195260,0,581.61,86.14,1,0.2927,527.15,154.3,low
CUST100137796,0,701.78,95.63,70,0.0755,925.97,69.91,low
CUST100142430,1,63.97,110.49,59,0.4188,636.51,266.56,medium
CUST100157251,0,960.77,88.88,45,0.0468,1179.14,55.16,low
CUST100095922,1,73.87,114.29,4,0.944,0.0,0.0,critical
CUST100024289,0,1202.28,106.51,28,0.1082,987.8,106.93,low
CUST100163842,1,54.57,133.45,26,0.4294,980.03,420.86,medium
CUST100015221,0,939.91,55.43,56,0.0472,654.13,30.89,low
CUST100114734,0,688.4,102.03,15,0.142,890.79,126.46,low
CUST100155247,1,159.18,110.57,30,0.8682,316.15,274.47,critical
CUST100133374,0,1022.15,79.22,55,0.0529,983.21,51.99,low
